"","name","address_admin","APN","liaison","ownership_structure","capacity","independent_booking","events_per_month","years_operating","funding_source","interdisciplinarity","event_promotion","purpose","community_focus","creativity","experimentation","threats_neighbors","threats_cost","threats_licensing","description","contact_name","contact_email","contact_telephone","url","zip","county","city","genre","venueType_club","venueType_disco","venueType_openAir","venueType_concertHall","venueType_theater","venueType_cinema","venueType_musicBar","venueType_gallery","venueType_restaurant","venueType_warehouse","venueType_arena","venueType_shop","venueType_studio","y","x","interdisciplinarity_ord","event_promotion_ord","community_focus_ord","experimentation_ord"
"253","Moxy Nashville","110 3RD AVE S","09306405700","","2. No","200","4. Information unavailable","","","","1.Not At All Likely","2. Not too likely","2. Not too likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Hotel off of the world famous Music Row with deep musical influences","","","(615) 385-1911","https://www.marriott.com/en-us/hotels/bnaox-moxy-nashville-downtown/overview/?scid=4960477f-bf38-4508-b37a-cd0d10a77ef3&gclid=Cj0KCQiAorKfBhC0ARIsAHDzslsbJMMHj35WK7a9s7XwmQeMY3Cx_r9XJFo3Ki-1Tic4ObAWrksvGMEaAufoEALw_wcB&gclsrc=aw.ds","37201","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1611678467654,-86.7753443702178,1,2,1,1
"254","NashHouse Southern Spoon and Saloon","1222 DEMONBREUN ST","093090E00100CO","","2. No","Null","4. Information unavailable","","","3. Tips","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Rustic-industrial outlet offering hearty Southern grub alongside drafts on tap, whiskey & cocktails and live music every night.","","","(615) 649-8022","https://www.nashhousesaloon.com/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1546840155627,-86.7876110266038,1,1,1,1
"255","Natl Museum of African American Music","500 BROADWAY","093063A00300CO","Eric Holt","2. No","","4. Information unavailable","1. 1-4 Events per month","2. 3-10 Years","","3. Somewhat likely","3. Somewhat likely","4. Very Likely","3. Somewhat likely","","1.Not At All Likely","0","0","0","NMAAM is the only museum dedicated to preserving and celebrating the many music genres created, influenced, and inspired by African Americans.","H. Beecher Hicks III ","info@nmaam.org","615-301-8724","https://www.nmaam.org/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.160707949874,-86.7791700502812,3,3,3,1
"256","Patron Event Center","709 RIVERGATE PKWY","02613006900","","1. Yes","","1. Always","1. 1-4 Events per month","3. 11-20 Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Patron Event Center is an Event and Entertainment venue with live music performances.","","patroneventcentertn@gmail.com","(615) 239-8582","No Website","","","Goodlettsville","Latin","","","","","","","","","","","","","",36.3044670920087,-86.704437840607,1,3,1,1
"257","Play Dance Bar","1517 CHURCH ST","09212036500","Adrianna Flax","1. Yes","Null","3. Never","3. 11-20 Events per month","2. 3-10 Years","4. Mixed/all of the above","1.Not At All Likely","4. Very Likely","4. Very Likely","3. Somewhat likely","","3. Somewhat likely","0","0","0","This nighclub offers sensational drag shows, live music, and a world-class dance floor with a roster of resident DJ's","","","(615) 322-9627","https://www.playdancebar.com/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.156659248748,-86.7934244511131,1,4,3,3
"258","Primm's Appetit","2830 GALLATIN PIKE","07210011500","","1. Yes","","2. Sometimes","2. 5-10 Events per month","","","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","","",NA,"(615) 881-0627","https://www.facebook.com/profile.php?id=100064225534286","37216","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.20222182285,-86.7387380360309,1,1,1,1
"259","Puckett's Grocery & Restaurant Downtown","201 REP JOHN LEWIS WAY N","09306104000","","2. No","150","2. Sometimes","4. 20+ Events per month","2. 3-10 Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","3. Somewhat likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Southern bar & grill with an old-general-store feel & a large stage for live music acts.","","nashville@puckettsgrocery.com","(615) 770-2772","https://puckettsgro.com/nashville/","37219","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1632910482993,-86.7806398610302,1,3,1,1
"260","Riverside Revival Nashville","1600 RIVERSIDE DR","07215018800","Adrianna Flax","2. No","","1. Always","2. 5-10 Events per month","","1. Ticket sales","3. Somewhat likely","3. Somewhat likely","3. Somewhat likely","3. Somewhat likely","","3. Somewhat likely","0","0","0","Riverside Revival Nashville is an event space and music venue located on the campus of the East Nashville Church of Christ in Nashville, Tennessee. The venue offers a variety of services, including concerts, corporate meetings, weddings, and social gatherings","","events@riversiderevivalnashville.com","(615) 784-8225","https://www.riversiderevivalnashville.com/","37216","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1956450005556,-86.7241058447518,3,3,3,3
"261","Robert's Western World","416 B BROADWAY","09306307600","Marcus Dowling","1. Yes","","4. Information unavailable","4. 20+ Events per month","4. 20+ Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","3. Somewhat likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Robert's Western World is a honky-tonk bar and live music venue located in the heart of downtown Nashville, Tennessee. ","","","(615) 244-1028","https://robertswesternworld.com/","37203","Davidson","Nashville","Country","","","","","","","","","","","","","",36.1610026617864,-86.7780712185008,1,3,1,1
"262","Rosie's Twin Kegs","413 THOMPSON LN","11909023900","","1. Yes","Null","3. Never","","4. 20+ Years","","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Burgers, draft beer, shuffleboard & weekly karaoke draws locals to this long-standing hangout.","","","(615) 832-3167","https://rosiestwinkegs.com/","37211","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1107109325187,-86.7468482267984,1,1,1,1
"263","Rudy's Jazz Room","600 9TH AVE S","09314055500","Eric Holt","1. Yes","50","3. Never","3. 11-20 Events per month","2. 3-10 Years","1. Ticket sales","1.Not At All Likely","4. Very Likely","4. Very Likely","3. Somewhat likely","","1.Not At All Likely","0","0","0","Rudy's Jazz Room embodies the history and spirit of traditional jazz clubs, where musicians played their hearts out while people gathered to listen, dance, eat, drink and socialize in a swinging' atmosphere. An authentic jazz experience in Music City USA","Adam Charney","adam@rudysjazzroom.com","(615) 988-2458","https://www.rudysjazzroom.com/","37203","Davidson","Nashville","Jazz","","","","","","","","","","","","","",36.151615544937,-86.7800633743506,1,4,3,1
"264","Ryman Auditorium","116 REP JOHN LEWIS WAY N","09306307100","Marcus Dowling","2. No","2362","2. Sometimes","4. 20+ Events per month","4. 20+ Years","1. Ticket sales","2. Not too likely","4. Very Likely","4. Very Likely","3. Somewhat likely","","1.Not At All Likely","0","0","0","A historic auditorium & nightly music venue, the exact spot where bluegrass was born and once the home of the Grand Ole Opry","","","(615) 889-3060","https://www.ryman.com/?utm_campaign=ryman&utm_medium=organicsearch&utm_source=googlemybusiness&utm_audience=tofu_googlemybusiness&utm_content=brandstory_google_my_business_website_link","37219","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1614368964083,-86.778258428777,2,4,3,1
"265","Sambuca (Restaurant)","1209 PINE ST","09313010400","","2. No","350","2. Sometimes","4. 20+ Events per month","","","2. Not too likely","3. Somewhat likely","4. Very Likely","3. Somewhat likely","","1.Not At All Likely","0","0","0","Live music plays nightly at this sultry hot spot serving elevated American food & classic cocktails.","","","(615) 248-2888","https://www.sambucarestaurant.com/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1518138428385,-86.785052281168,2,3,3,1
"266","Scoreboard Restaurant & Sports Bar","2416 MUSIC VALLEY DR","06200023300","","2. No","Null","4. Information unavailable","2. 5-10 Events per month","","4. Mixed/all of the above","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Late-night sports bar featuring cocktails, draft brews & BBQ plates with an outdoor deck featuring live country music","","eat@scoreboardmn.com","(615) 883-3866","https://www.scoreboardopry.com/","37214","Davidson","Nashville","Country","","","","","","","","","","","","","",36.2193629960737,-86.6971097730653,1,1,1,1
"267","Shamblin Theater","1 UNIVERSITY PARK DR","11716016300","","2. No","626","4. Information unavailable","","4. 20+ Years","","3. Somewhat likely","1.Not At All Likely","3. Somewhat likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","An amphitheater located on the Lipscomb University Campus","","","(615) 966-7070","https://www.lipscomb.edu/","37204","Davidson","Nashville","No Genre Specifed","","","","","1","","","","","","","","",36.1059061336745,-86.7985257445467,3,1,1,1
"268","Sidebar Nashville","401 B PRESIDENT RONALD REAGAN WAY","093100A00100CO","","2. No","","4. Information unavailable","","","4. Mixed/all of the above","1.Not At All Likely","2. Not too likely","2. Not too likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Sidebar is one of Nashville's hidden gems located at Bode on the corner of 2nd Avenue and Korean Veterans Boulevard ","","","(844) 230-2633","https://www.bode.co/downtown-nashville-hotel/sidebar","37201","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.157195323445,-86.7726003022236,1,2,1,1
"269","Skull's Rainbow Club","222 4TH AVE N","09302316000","","1. Yes","","3. Never","3. 11-20 Events per month","4. 20+ Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","3. Somewhat likely","2. Not too likely","","1.Not At All Likely","0","0","0","Circa-1948 speakeasy-style lounge offering elevated American fare, craft sips, live music & nightly burlesque.
","","info@skullsrainbowroom.com","(615) 810-9631","https://www.skullsrainbowroom.com/","37201","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1644946391003,-86.7790335294121,1,3,2,1
"270","Skydeck on Broadway","600 B BROADWAY","093063A00500CO","Marcus Dowling","2. No","","1. Always","3. 11-20 Events per month","1. 0-3 Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","3. Somewhat likely","2. Not too likely","","1.Not At All Likely","0","0","0","Skydeck on Broadway is the premier event venue offering an unparalleled culinary, entertainment and concert experience.","","hello@assemblyfoodhall.com","","https://www.assemblyfoodhall.com","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1602443545061,-86.7797417298829,1,3,2,1
"271","Snitch","210 4TH AVE N","09306105700","","2. No","","4. Information unavailable","","","","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Guests can revel in the sour liberties of Printer’s Alley at this music-centric, approachable speakeasy. In addition to a selection of monthly rotating craft and local beers, Snitch provides a creative platform for the musicians of Music City with weekly live programming.","","","(615) 622-1491","https://www.dreamhotels.com/nashville/dining-nightlife/snitch","37219","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1642171540611,-86.7788674044819,1,1,1,1
"272","Sobro Sports Bar and Grill (Hilton Garden Inn Downtown)","419 3RD AVE S","09310043100","","2. No","Null","4. Information unavailable","","","","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","SoBro Sports Bar & Grill is a casual, modern and welcoming atmosphere that features a wide variety of local beers and bourbons, with a splash of house made cocktails. Their food centers on southern cuisine with a local flare of smoky and savory notes","","","(615) 928-1841","https://nashvilledowntown.com/go/sobro-sports-bar-and-grill","37201","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1568664141886,-86.7733348134159,1,1,1,1
"273","Sonny's Patio Pub and Refuge","1318 6TH AVE N","08209005400","","1. Yes","","3. Never","3. 11-20 Events per month","","","1.Not At All Likely","2. Not too likely","3. Somewhat likely","3. Somewhat likely","","2. Not too likely","0","0","0","Neighborhood hangout serving up Good Mood Food, Power Packed Drinks and an Action-Packed atmosphere with Bar Games galore and music.","","info@sonnysnashville.com","(615) 953-7846","https://www.sonnysnashville.com/","37208","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1777953017095,-86.7908112040251,1,2,3,2
"274","Springwater Supper Club & Lounge","2701 POSTON AVE","10403000400","","1. Yes","150","3. Never","4. 20+ Events per month","","1. Ticket sales","3. Somewhat likely","1.Not At All Likely","1.Not At All Likely","3. Somewhat likely","","3. Somewhat likely","0","0","0","Springwater Supper Club & Lounge is the oldest continuously open and operational bar in the great state of Tennessee. Happily hosting Live Music 7 nights a week, plenty of afternoon events, and the COLDEST beer in town! With the storied history and statu","","bookthespring@gmail.com","(615) 320-0345","https://www.thespringwater.com/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1463994955937,-86.8123417515046,3,1,3,3
"275","The Back Corner","1401 5TH AVE N","08112041500","","2. No","200","1. Always","","2. 3-10 Years","","2. Not too likely","3. Somewhat likely","3. Somewhat likely","3. Somewhat likely","","3. Somewhat likely","0","0","0","Cool nightclub with a chill vibe offering VIP service, eclectic DJs & a lively dance floor featuring ticketed live concerts","","","(615) 242-4747","http://5thandtaylor.com/","37208","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1786123062196,-86.7922187870216,2,3,3,3
"276","The Big Bang Dueling Pianos","209 3RD AVE N","09302316600","","1. Yes","300","2. Sometimes","3. 11-20 Events per month","3. 11-20 Years","4. Mixed/all of the above","1.Not At All Likely","2. Not too likely","3. Somewhat likely","2. Not too likely","","1.Not At All Likely","0","0","0","Rocking sing-along bar featuring dueling pianos, comedy & audience participation.","","","(615) 264-5650","https://thebigbangbar.com/","37201","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1645077911976,-86.7783335661158,1,2,2,1
"277","The Blue Room at Third Man Records","623 7TH AVE S","09314021600","Eric Holt","1. Yes","Null","4. Information unavailable","3. 11-20 Events per month","3. 11-20 Years","4. Mixed/all of the above","2. Not too likely","4. Very Likely","4. Very Likely","4. Very Likely","","4. Very Likely","0","0","0","A live venue at Third Man Records with direct recording capabilities - that also hosts indie film screenings, stand-up comedy and more","","","(615) 891-4393","https://theblueroombar.com/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1522569430088,-86.7781155800534,2,4,4,4
"278","The Electric Jane","1221 DIVISION ST","09313058400","Marcus Dowling","1. Yes","","3. Never","3. 11-20 Events per month","1. 0-3 Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","3. Somewhat likely","3. Somewhat likely","","1.Not At All Likely","0","0","0","The Electric Jane is a modern day dining and live entertainment club. Through careful curation, our vision is to deliver the finest and most evolved presentation of entertainment in food and beverage hospitality.","John Hurd","","(615) 964-7175","https://theelectricjane.com/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1510967144666,-86.7874212632153,1,3,3,1
"279","The Goat","1226 2ND AVE N","08209037500","","2. No","196","4. Information unavailable","","","","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","The Goat is a social space with a community-inspired menu, crafted cocktails, a wide range of local bourbons & brews, live music performances, ans community events. Live music held Thursday - Saturday nights.","","","(615) 762-3101","https://www.lcgoat.com/","37208","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.177745886573,-86.7843766894002,1,1,1,1
"280","The Nashville Palace","2611 A MCGAVOCK PIKE","06200023700","Marcus Dowling","2. No","725","4. Information unavailable","3. 11-20 Events per month","4. 20+ Years","4. Mixed/all of the above","1.Not At All Likely","4. Very Likely","3. Somewhat likely","3. Somewhat likely","","1.Not At All Likely","0","0","0","Classic country music acts perform at this famed, rustic honky tonk with dancing & pub grub.","","","(615) 889-1541","https://www.thefamousnashvillepalace.com/","37214","Davidson","Nashville","Country","","","","","","","","","","","","","",36.2177283290454,-86.6982065871104,1,4,3,1
"281","The Roadside Bar & Grill","4617 OLD HICKORY BLVD","07509015400","","1. Yes","","4. Information unavailable","4. 20+ Events per month","4. 20+ Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","3. Somewhat likely","3. Somewhat likely","","3. Somewhat likely","0","0","0","Your neighborhood bar and grill. Hidden from the road, with a leash-free dog park, our patio out bac","","
info@roadsidebarandgrilltn.com","(615) 953-3880","https://www.roadsidebarandgrilltn.com/","37138","Davidson","Olk Hickory","","","","","","","","","","","","","","",36.2027107020163,-86.6218814228337,1,3,3,3
"282","Twelve Keys Saloon","4719 ANDREW JACKSON PKWY","06416001100","","1. Yes","","3. Never","3. 11-20 Events per month","3. 11-20 Years","4. Mixed/all of the above","1.Not At All Likely","3. Somewhat likely","4. Very Likely","3. Somewhat likely","","1.Not At All Likely","0","0","0","Twelve beers on tap and music almost every night.","","","(615) 953-7131","http://www.twelvekeyssaloon.com/","37076","Davidson","Hermitage","","","","","","","","","","","","","","",36.2164433975148,-86.5971661517623,1,3,3,1
"283","Up a roof top lounge","901 DIVISION ST","09314056700","","2. No","","4. Information unavailable","","","","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Rooftop lounge perched atop the Fairfield by Marriott in the Gulch","","","(615) 690-1722","https://www.uprooftoplounge.com/","37203","Davidson","Nashville","No Genre Specifed","","","","","","","","","","","","","",36.1500946772577,-86.7817435776449,1,1,1,1
"284","The Basement","1604 8TH AVE S","10506019900","","1. Yes","","3. Never","4. 20+ Events per month","4. 20+ Years","1. Ticket sales","3. Somewhat likely","4. Very Likely","4. Very Likely","4. Very Likely","","4. Very Likely","0","1","0","","","thebasement615@gmail.com","(615) 645-9174","https://www.thebasementnashville.com/","37203","Davidson","Nashville","Alternative, Rock, and Indie","","","","","","","","","","","","","",36.1370552377897,-86.7783603424595,3,4,4,4
"285","Florida Georgia Line House","120 3RD AVE S","09306405500","Marcus Dowling","2. No","100","2. Sometimes","2. 5-10 Events per month","2. 3-10 Years","4. Mixed/all of the above","1.Not At All Likely","1.Not At All Likely","2. Not too likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","Broadway area bar owned by country band Florida Georgia Line featuring the ""Cruise"" rooftop, one of the largest rooftops in downtown Nashville.","","events@tcrestgroup.com","","https://fglhouse.com/","37201","Davidson","Nashville","Country","","","","","","","","","","","","","",36.1608642679595,-86.7752057314528,1,1,1,1
"286","Minerva Avenue","1002 BUCHANAN ST","08107052300","Eric Holt","1. Yes","","3. Never","1. 1-4 Events per month","2. 3-10 Years","1. Ticket sales","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","1.Not At All Likely","","1.Not At All Likely","0","0","0","","","","","","37208","Davidson","Nashville","","","","","","","","","","","","","","",36.1806906462883,-86.8034420492078,1,1,1,1
